prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon
1,No Watermark,,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent kingdoms. He was elected Bishop of Eichstaedt (768) and became (769) Bishop of Freising, the first of the German dioceses established by Pope Boniface.

Vergilius died at Freising on 21 April 772.

References

External links
Vergilius",73,18,0.2465753424657534,-0.06757373783994859,0.5269375191157661,Human/Unwatermarked,0.0,39,0.8205128205128205,0.9736842105263158,0.17948717948717952,,,,0.18063848266671334,1.5261906960587635,0.4283256739692114,False,0.0,,,0.22280066009730445,0.4075360684781461,0.3108108108108108,309.9864864864865,,
1,Fixed Delta 0.5,0.5,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent kingdoms. He was elected Bishop of Eichstaedt (769) by the Emperor Otto II. He and his son, Lothaire (died 771), were both killed in the siege of Eichstaedt by the Franks.

Vergilius is remembered as a great patron of the sick and the poor. He founded a hospital for the sick and a school for the education of the people. He is also remembered as a patron of the",99,37,0.37373737373737376,2.8432683806097314,0.0022326725999624137,Human/Unwatermarked,0.0,72,0.5833333333333334,0.8450704225352113,0.41666666666666663,0.5,0.5,0.5,3.7256692468531862,4.15831952977232,9.739884841800357e-05,False,0.0,,,0.25640208708964957,0.33927757263183594,0.33,370.88,,
1,Fixed Delta 1.0,1.0,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe. He died in 771.

He was the first Bishop of Lucerne, but also left an important legacy to the Church of Lucerne, both within the diocese and in Switzerland.

The Swiss canonized him in 1911.

Vergilius is buried in the Church of the Holy Apostles in Lucerne. He is also buried in the Church of the Holy Apostles in Salzburg.

Dio Cassius, xxix",99,35,0.35353535353535354,2.379061298061204,0.008678394706350628,Human/Unwatermarked,0.0,66,0.5757575757575758,0.8307692307692308,0.4242424242424242,1.0,1.0,1.0,2.110351378534712,3.27396933143201,0.01741405058024687,False,0.0,,,0.22474294664133793,0.34025638580322265,0.27,303.68,,
1,Fixed Delta 1.864,1.864,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for centuries to come. He was instrumental, also, in establishing a Latin Catholic university at Krakow in 773. He founded a great monastery in Passau in 774, which became the centre of the Benedictine order, and a court for",99,63,0.6363636363636364,8.87796045374059,3.4048719575050004e-19,Watermarked,1.0,79,0.5949367088607594,0.8717948717948718,0.40506329113924056,1.864,1.864,1.864,4.410457758264088,4.410457758264088,5.157616385402413e-06,True,0.9999948423836146,,,0.26707280854177334,0.2957691955566406,0.3,307.88,,
1,Fixed Delta 2.0,2.0,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for centuries to come. He was instrumental, also, in establishing a Latin and a Slavic church in the Austrian Empire. He founded a great monastery in Passau. He is said to have composed the first known Bulgarian liturgy, and the first known",99,68,0.6868686868686869,10.038478160111909,5.162741433689114e-24,Watermarked,1.0,82,0.5487804878048781,0.8518518518518519,0.4512195121951219,2.0,2.0,2.0,6.633036525794908,6.637527828504886,1.6442519545064345e-11,True,0.9999999999835575,,,0.27629749168650897,0.30232391357421873,0.37,373.32,,
1,Fixed Delta 3.0,3.0,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," to all regions of the continent. He was also very pious, and served his Lord with great fidelity and devotion throughout his life. He was one of the first to preach in Western Europe, which had been converted to Christianity by St. Augustine. He preached to the Franks and the Lombards and various Germans and‘‘barbarians‘‘. He founded a great monastery in Passmoos (a picture of this place may be seen at St. Nicholas, Munich); he",99,77,0.7777777777777778,12.127410031580283,3.7801435720337223e-34,Watermarked,1.0,76,0.7105263157894737,0.9733333333333334,0.2894736842105263,3.0,3.0,3.0,7.614612569272038,7.789099862312553,1.3224179521565808e-14,True,0.9999999999999868,,,0.2683928656784199,0.2740917587280273,0.3,348.45,,
1,Current Adaptive Delta,adaptive,0.5,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for centuries to come. He was instrumental in the foundation of the first Slavic church in Krakow (in 773), and for its construction and relics he received the altar cloth and a precious relic of the Cross of St. John, which became",99,72,0.7272727272727273,10.966892325208963,2.756746498559108e-28,Watermarked,1.0,82,0.5365853658536586,0.8395061728395061,0.46341463414634143,1.868862544298172,1.6180340051651,2.329601287841797,5.009478373118604,5.009478373118604,2.7288879573793804e-07,True,0.9999997271112042,,,0.2813799844162379,0.31280357360839844,0.35,376.18,,
1,CA-KL,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for centuries to come. He was instrumental, also, in establishing a Latin and a Slavic church in the Austrian Empire. He founded a great monastery in Passau. He is said to have composed the first known Bulgarian liturgical song. He founded a",99,70,0.7070707070707071,10.502685242660437,4.197862382006365e-26,Watermarked,1.0,82,0.5609756097560976,0.8518518518518519,0.4390243902439024,,,,,,,,,0.44171100687481707,2.3978398132324217,0.2750270457821042,0.27330820767208935,1.0,50265.0,,0.5
1,CA-KL + Weighted Detector,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for centuries to come. He was instrumental, also, in establishing a Latin and a Slavic church in the Austrian Empire. He founded a great monastery in Passau. He is said to have composed the first known Bulgarian liturgical song. He founded a",99,70,0.7070707070707071,10.502685242660437,4.197862382006365e-26,Watermarked,1.0,82,0.5609756097560976,0.8518518518518519,0.4390243902439024,,,,10.564141508282566,10.564141508282566,2.184741432183244e-26,True,1.0,0.44171100687481707,2.3978398132324217,0.27486129929215725,0.2732330513000488,1.0,50265.0,,0.5
1,CA-KL + Candidate Greenlist,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Germany and the Upper Rhine region. He is said to have been ""the first Vicar General of the Kingdom of the Franks,"" acting first in Paris and, later, in Ireland as a missionary and preacher. He was a most faithful supporter of the work of the Holy See and a faithful friend of the Church of Rome. He died on the 19th of October, 793 and left an important legacy of the Church of the West. The relics of Bishop Vergilius were",99,61,0.6161616161616161,8.413753371192062,1.9854759384111046e-17,Watermarked,1.0,84,0.6190476190476191,0.9036144578313253,0.38095238095238093,,,,6.419100845433259,6.419100845433259,6.854079094956425e-11,True,0.9999999999314592,0.432987784034347,2.4319866943359374,0.2579886789771865,0.30567619323730466,0.31,334.39,0.95,0.5
