prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon
1,Fixed Delta 1.864,1.864,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the area of the Church of Saint Boniface. He was consecrated Bishop in 772 and served until his death. He was consecrated Bishop in 778, and was consecrated Bishop in 784, by St. Boniface. He is known today as a great-grandfather of St. Boniface.

References

External links

""Inventors and Demonstrators in the Church of Saint Boniface,” The Netherlands of the",99,50,0.5050505050505051,5.86061441717516,2.305788288019096e-09,Watermarked,0.9999999976942117,62,0.5483870967741935,0.7540983606557377,0.4516129032258065,1.864,1.864,1.864,,,,,,,,,,,,,
2,Fixed Delta 1.864,1.864,,,"""Whoever gets him, they'll be getting a good one,"" David Montgomery said. INDIANAPOLIS — Hakeem Butler has been surrounded by some of the best wide receivers on the planet this week at the NFL Scouting Combine."," But Butler is on track to become the first Miami wide receiver to make the Pro Bowl. He got a chance to prove he can and has already proven he can.
""Every day, I just make it better,"" Butler said. ""He's a great guy. He's a great leader. A really good guy. He's a great leader so it's a lot of things that he can control. He's a really good person.""
""In football, you just have to be able",99,62,0.6262626262626263,8.645856912466327,2.6701500224408945e-18,Watermarked,1.0,79,0.6582278481012658,0.8589743589743589,0.3417721518987342,1.864,1.864,1.864,,,,,,,,,,,,,
3,Fixed Delta 1.864,1.864,,,"8i announced today it has launched a web player, the 8i Portal, for its volumetric 3D video of people in virtual reality. Using 8i’s technology and VR goggles, you’ll be able to walk"," around a room in virtual reality without touching anything. You’ll also be able to watch the game through your digital camera or Oculus Rift, which can be used to zoom into or out real-time in virtual reality. The 8i Portal is one of the first features that allows you to enjoy a full-body experience with virtual reality. You’ll be able to enjoy a full-body experience with virtual reality without touching anything.

In order for you to enjoy a full-",99,61,0.6161616161616161,8.413753371192062,1.9854759384111046e-17,Watermarked,1.0,84,0.5833333333333334,0.7469879518072289,0.41666666666666663,1.864,1.864,1.864,,,,,,,,,,,,,
4,Fixed Delta 1.864,1.864,,,"The Arlington County Board plans to vote Saturday afternoon on giving Amazon $23 million and other incentives to build a headquarters campus in Crystal City, but only after hearing scores of northern Virginia residents and advocates testify for or against the project. The five-member"," Arlington County Board of Supervisors voted unanimously on May 17 to give Amazon $23 million and other incentives to build the site. The board has already authorized $15 million in construction and spending, but with those funds it will decide on what is most important. A preliminary recommendation to give Amazon $23 million and other incentives for the project is on the table and it’s scheduled to return to the board later this week. The board also approved a $10 million contract for the site, which will",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,88,0.6363636363636364,0.8735632183908046,0.36363636363636365,1.864,1.864,1.864,,,,,,,,,,,,,
5,Fixed Delta 1.864,1.864,,,"Karl Kispert, principal of cyber and information security, has more than 28 years of experience in selling, managing and delivering information risk management, internal audit, regulatory and compliance programs, and information security and technology risk management. A former chief information security"," officer of the Financial Times, he has more than 30 years of experience in information security and information risk management, and digital security. Karl has held executive responsibilities of business and strategic responsibilities as well as as a key member of the leadership team at the company. He is a board member of the organizations Data Security Group’s Advisory Board of Directors, which includes several other top executives from the Financial Times. He is an adviser to the Financial Times’ Governance, Innovation, and Science team and",99,55,0.5555555555555556,7.021132123546479,1.100388069780592e-12,Watermarked,0.9999999999988997,87,0.632183908045977,0.8953488372093024,0.367816091954023,1.864,1.864,1.864,,,,,,,,,,,,,
6,Fixed Delta 1.864,1.864,,,"The Hawaii man who was fired after issuing the false ballistic missile alert in mid-January told reporters Friday that he was very upset over the incident but remained adamant that it appeared, at the time, to be a real-life attack. The former"," Hawaii State Police agent was fired for issuing a false ballistic missile alert in mid-January, after he received the report at his home and told reporters that he thought it sounded, at the time, to be a real-life threat. The investigation is still ongoing, with investigators looking into whether the alert was falsified. The suspect, Kari Kamehameha, said Friday that he and several other people responded to the alert in his home on January 11, January 15. The alert was",99,54,0.5454545454545454,6.789028582272215,5.6445538431059e-12,Watermarked,0.9999999999943554,82,0.7195121951219512,0.9259259259259259,0.2804878048780488,1.864,1.864,1.864,,,,,,,,,,,,,
7,Fixed Delta 1.864,1.864,,,"Shania Twain expected to break the charts with new album NOW! Even after a 15-year hiatus, she’s still the one! Shania Twain is on pace to top the charts with her new album NOW. The 16-song"," EP includes new tracks such as “Why Do You Mean,” “I’ll Never Get Back,” “We Can’t Back Down,” “I’ll Never Get Back,” “I Don’t Know Why,” “Boo-hoo,” “What Do You Mean,” “The Descendents,” “Pinky,” “The",99,54,0.5454545454545454,6.789028582272215,5.6445538431059e-12,Watermarked,0.9999999999943554,40,0.675,0.8461538461538461,0.32499999999999996,1.864,1.864,1.864,,,,,,,,,,,,,
8,Fixed Delta 1.864,1.864,,,"A version of this article appeared in the print edition of The Daily Star on July 12, 2018, on page 16. Assembled by Palestinian artist Said Baalbaki, the exhibition presents 50 of Abbo's sketches, etchings and"," paintings. It features a set of photographs, drawings, paintings, drawings and photographs taken from the Israeli (not Israeli) side of the border, which began its campaign of construction in 1967 against the West Bank. The installation is at the Amman Museum of the Palestinian Economy.

Archive For the Market’s Bookmark

Get the Daily Star’s latest headlines delivered straight to your inbox.

Sign up for free email alerts Sign up for free email alerts Sign up",99,63,0.6363636363636364,8.87796045374059,3.4048719575050004e-19,Watermarked,1.0,77,0.6883116883116883,0.8947368421052632,0.3116883116883117,1.864,1.864,1.864,,,,,,,,,,,,,
9,Fixed Delta 1.864,1.864,,,"A blind man in his 60s is searching for the young man who pulled him back from an approaching train and saved his life last Thursday, Nov. 9. Mike Wyatt stood at the stairs to the Peoria train station in Aurora, Colorado,"," where he and another man were walking when a white man walked toward him. The man thought he was trying to help, but the man told him to keep walking. The black man then got up to walk in front of the man who was running away. A woman, also a blind man, said she followed a white man who was running away, so they stepped back and walked closer. The man then got back up the stairs, which the man walked toward. He returned to the train station and",99,64,0.6464646464646465,9.110063995014853,4.116669580158606e-20,Watermarked,1.0,90,0.5444444444444444,0.8426966292134831,0.4555555555555556,1.864,1.864,1.864,,,,,,,,,,,,,
10,Fixed Delta 1.864,1.864,,,"After Kevin’s horrific leg injury, everyone is asking: will he ever play basketball again? Dr. Glashow, co-chief of sports medicine at Mount Sinai Medical Center, tells HollywoodLife.com exclusively if Kevin will ever be back"," in the NBA? We thought he would have to let everyone know.

“He got a lot better,” Glashow explains. “He became more comfortable with it. He gets better at dealing with it. He’s gotten more comfortable with it, which is very important to him. He’s got so much more confidence now. He’s got a lot more confidence in everybody around him. He’s got a lot more confidence in",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,72,0.5416666666666666,0.7323943661971831,0.45833333333333337,1.864,1.864,1.864,,,,,,,,,,,,,
