prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon
1,No Watermark,,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent countries. He was elected Bishop of Eichstaedt (768) and became (769) Bishop of Ratisbon, but he was made Bishop of Salzburg again in 784, and died in 791.",49,7,0.14285714285714285,-1.7320508075688774,0.9583677416682248,Human/Unwatermarked,0.0,31,0.7096774193548387,0.9,0.29032258064516125,,,,-0.5390156318763638,0.7447782599922748,0.705061965761153,False,0.0,,,0.24829944334879653,0.26954505920410154,0.34,284.22,,
1,Fixed Delta 1.0,1.0,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe. He died in 771.

He was the first Bishop of Lucerne, but also left an important legacy to the Church of Lucerne, both within the diocese and in Switzerland. He was a friend of",49,16,0.32653061224489793,1.2371791482634837,0.10801029047772942,Human/Unwatermarked,0.0,37,0.7297297297297297,0.9444444444444444,0.2702702702702703,1.0,1.0,1.0,1.5746973349032174,2.892539035331534,0.05766316164402893,False,0.0,,,0.24607105404221827,0.2536199188232422,0.28,228.34,,
1,Fixed Delta 2.0,2.0,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for",49,34,0.6938775510204082,7.175639059928206,3.598510048769513e-13,Watermarked,0.9999999999996402,41,0.6341463414634146,0.85,0.36585365853658536,2.0,2.0,2.0,3.0404043428402665,3.0404043428402665,0.0011813036405928577,False,0.0,,,0.279095535250654,0.27978225708007814,0.38,336.06,,
1,Fixed Delta 3.0,3.0,,,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," to all regions of the continent. He is also credited with being one of the first men to preach in Friesland, where there was already a great German Church. He is said also to have begun missionary activity in Britain and Wales.

",49,35,0.7142857142857143,7.505553499465135,3.0584790993258625e-14,Watermarked,0.9999999999999695,42,0.8095238095238095,0.9512195121951219,0.19047619047619047,3.0,3.0,3.0,5.587749944769811,5.587749944769811,1.150152716380656e-08,True,0.9999999884984728,,,0.24104024266507126,0.28742874145507813,0.22,234.76,,
1,Current Adaptive Delta,adaptive,0.5,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in Central Europe, which became the Croatia of the Holy Empire, and later the Slavic land of the Habsburg Kingdom. He was one of the first to preach in the Slavic language, which became the norm for the Slavic church for",49,34,0.6938775510204082,7.175639059928206,3.598510048769513e-13,Watermarked,0.9999999999996402,41,0.6341463414634146,0.85,0.36585365853658536,1.8647659254074096,1.6180340051651,2.2808191776275635,3.0404043428402665,3.0404043428402665,0.0011813036405928577,False,0.0,,,0.279095535250654,0.27978225708007814,0.38,336.06,,
1,CA-KL,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent countries. He was elected Bishop of Eichstaedt (769) by the Emperor Otto II. He and his son, Lothaire (died 771), were martyred in 771. The martyrdom",49,13,0.2653061224489796,0.24743582965269675,0.40228547400871784,Human/Unwatermarked,0.0,29,0.8275862068965517,1.0,0.1724137931034483,,,,,,,,,0.019123397305336926,0.8088848876953125,0.2591157480024253,0.23205206828832162,1.0,50265.0,,0.02
1,CA-KL + Weighted Detector,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent countries. He was elected Bishop of Eichstaedt (769) by the Emperor Otto II. He and his son, Lothaire (died 771), were martyred in 771. The martyrdom",49,13,0.2653061224489796,0.24743582965269675,0.40228547400871784,Human/Unwatermarked,0.0,29,0.8275862068965517,1.0,0.1724137931034483,,,,1.4770434607002452,2.3514152699863127,0.06983199385431652,False,0.0,0.019123397305336926,0.8088848876953125,0.2588784011733368,0.23191571235656738,1.0,50265.0,,0.02
1,CA-KL + Candidate Greenlist,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent countries. He was elected Bishop of Eichstätt (769) by the Emperor Charlemagne. He remained there for some time, and in 774 returned to Salzburg. He was consecrated a bishop by",49,13,0.2653061224489796,0.24743582965269675,0.40228547400871784,Human/Unwatermarked,0.0,34,0.7941176470588235,0.9696969696969697,0.20588235294117652,,,,0.7200057314247132,2.004678949092626,0.2357607333565695,False,0.0,0.01845382769705868,0.8340133666992188,0.23484313020572534,0.29341156005859376,0.24,232.66,0.95,0.02
1,CA-KL + Candidate Greenlist + Weighted/WinMax,kl_adaptive,,3.0,"After the martyrdom of St. Boniface, Vergilius was made Bishop of Salzburg (766 or 767) and laboured successfully for the upbuilding of his diocese as well as for the spread of the Faith"," in the adjacent countries. He was elected Bishop of Eichstaedt (769) by the Emperor Otto II. He and his son, Lothaire (died 771), were martyred in 771.

In",49,10,0.20408163265306123,-0.7423074889580903,0.7710494722798726,Human/Unwatermarked,0.0,28,0.8214285714285714,1.0,0.1785714285714286,,,,1.316576593199922,2.772390856819656,0.09399029448440738,False,0.0,0.006799341942134426,0.15932647705078126,0.25607367620220645,0.2677637481689453,0.34,345.5,0.95,0.02
2,No Watermark,,,,"""Whoever gets him, they'll be getting a good one,"" David Montgomery said. INDIANAPOLIS — Hakeem Butler has been surrounded by some of the best wide receivers on the planet this week at the NFL Scouting Combine.", But he gets to be with the best of the best on Sunday. Butler will likely be the first wide receiver drafted in 2019. So where does the first wide receiver off the board fit into the bigger picture of receiver talent? Here are a few key,49,13,0.2653061224489796,0.24743582965269675,0.40228547400871784,Human/Unwatermarked,0.0,47,0.7446808510638298,0.9130434782608695,0.25531914893617025,,,,1.9340077503862605,2.115683392459166,0.02655608746891053,False,0.0,,,0.23745483616550989,0.31259857177734374,0.2,159.5,,
